left_coordinate,+,m54071_180125_192928/56557770/ccs,4070
left_coordinate,+,m54071_180125_192928/61538445/ccs,4961
left_coordinate,+,m54071_180125_192928/9503264/ccs,4171
left_coordinate,+,m54071_180125_192928/45809959/ccs,4839
left_coordinate,+,m54071_180125_192928/25559210/ccs,2085
left_coordinate,+,m54071_180125_192928/61866500/ccs,860
left_coordinate,+,m54071_180125_192928/33948478/ccs,2630
left_coordinate,+,m54071_180125_192928/34210806/ccs,2093
left_coordinate,+,m54071_180125_192928/45154388/ccs,1547
left_coordinate,+,m54071_180125_192928/14484007/ccs,5178
left_coordinate,+,m54071_180125_192928/57475540/ccs,2126
left_coordinate,+,m54071_180125_192928/35651769/ccs,2143
left_coordinate,+,m54071_180125_192928/37224582/ccs,2116
left_coordinate,+,m54071_180125_192928/48104336/ccs,2695
left_coordinate,+,m54071_180125_192928/11666119/ccs,1282
left_coordinate,+,m54071_180125_192928/69271682/ccs,4305
left_coordinate,+,m54071_180125_192928/65208496/ccs,2076
left_coordinate,+,m54071_180125_192928/44171781/ccs,3858
left_coordinate,+,m54071_180125_192928/71762187/ccs,2671
left_coordinate,+,m54071_180125_192928/17957854/ccs,2172
left_coordinate,+,m54071_180125_192928/10027395/ccs,4197
left_coordinate,+,m54071_180125_192928/70123646/ccs,2087
left_coordinate,+,m54071_180125_192928/41812574/ccs,4193
left_coordinate,+,m54071_180125_192928/61997590/ccs,2078
left_coordinate,+,m54071_180125_192928/25101206/ccs,2990
left_coordinate,+,m54071_180125_192928/62325707/ccs,3320
left_coordinate,+,m54071_180125_192928/14025269/ccs,5781
left_coordinate,+,m54071_180125_192928/66060521/ccs,1321
left_coordinate,+,m54071_180125_192928/60162525/ccs,2084
left_coordinate,+,m54071_180125_192928/14483623/ccs,965
left_coordinate,+,m54071_180125_192928/69993124/ccs,2087
left_coordinate,+,m54071_180125_192928/42336929/ccs,2131
left_coordinate,+,m54071_180125_192928/23790247/ccs,2078
left_coordinate,+,m54071_180125_192928/67699209/ccs,2083
left_coordinate,+,m54071_180125_192928/72680089/ccs,4224
left_coordinate,+,m54071_180125_192928/6488925/ccs,2080
left_coordinate,+,m54071_180125_192928/5899145/ccs,5926
left_coordinate,+,m54071_180125_192928/22348640/ccs,2090
left_coordinate,+,m54071_180125_192928/22545064/ccs,719
left_coordinate,+,m54071_180125_192928/21627763/ccs,3305
left_coordinate,+,m54071_180125_192928/24313994/ccs,4811
left_coordinate,+,m54071_180125_192928/10814155/ccs,2104
left_coordinate,+,m54071_180125_192928/40764103/ccs,2080
left_coordinate,+,m54071_180125_192928/45547933/ccs,2072
left_coordinate,+,m54071_180125_192928/69665451/ccs,1589
left_coordinate,+,m54071_180125_192928/15859790/ccs,2644
left_coordinate,+,m54071_180125_192928/66257055/ccs,3983
left_coordinate,+,m54071_180125_192928/42599416/ccs,2097
left_coordinate,+,m54071_180125_192928/22937775/ccs,4186
left_coordinate,+,m54071_180125_192928/29491431/ccs,5049
left_coordinate,+,m54071_180125_192928/18875149/ccs,2080
left_coordinate,+,m54071_180125_192928/27197984/ccs,2923
left_coordinate,+,m54071_180125_192928/56165165/ccs,3986
left_coordinate,+,m54071_180125_192928/51905102/ccs,1815
left_coordinate,+,m54071_180125_192928/62128531/ccs,4816
left_coordinate,+,m54071_180125_192928/67764837/ccs,2095
left_coordinate,+,m54071_180125_192928/6161115/ccs,4508
left_coordinate,+,m54071_180125_192928/34144380/ccs,2093
left_coordinate,+,m54071_180125_192928/12386378/ccs,744
left_coordinate,+,m54071_180125_192928/17564637/ccs,4191
left_coordinate,+,m54071_180125_192928/41091870/ccs,1645
left_coordinate,+,m54071_180125_192928/43975441/ccs,5425
left_coordinate,+,m54071_180125_192928/12255740/ccs,4818
left_coordinate,+,m54071_180125_192928/13566776/ccs,3388
left_coordinate,+,m54071_180125_192928/65012314/ccs,1043
left_coordinate,+,m54071_180125_192928/38601089/ccs,1295
left_coordinate,+,m54071_180125_192928/20906961/ccs,2111
left_coordinate,+,m54071_180125_192928/62718076/ccs,3004
left_coordinate,+,m54071_180125_192928/22020647/ccs,5666
left_coordinate,+,m54071_180125_192928/65798583/ccs,4202
left_coordinate,+,m54071_180125_192928/11469630/ccs,565
left_coordinate,+,m54071_180125_192928/12321518/ccs,5285
left_coordinate,+,m54071_180125_192928/22152156/ccs,2091
left_coordinate,+,m54071_180125_192928/20709515/ccs,3375
left_coordinate,+,m54071_180125_192928/40501319/ccs,1498
left_coordinate,+,m54071_180125_192928/67895843/ccs,3729
left_coordinate,+,m54071_180125_192928/7930541/ccs,4200
left_coordinate,+,m54071_180125_192928/63832705/ccs,2235
left_coordinate,+,m54071_180125_192928/9306945/ccs,1421
left_coordinate,+,m54071_180125_192928/17563799/ccs,2489
left_coordinate,+,m54071_180125_192928/17630153/ccs,5184
left_coordinate,+,m54071_180125_192928/48169112/ccs,2272
left_coordinate,+,m54071_180125_192928/16974334/ccs,5800
left_coordinate,+,m54071_180125_192928/10617696/ccs,4182
left_coordinate,+,m54071_180125_192928/60162738/ccs,2100
left_coordinate,+,m54071_180125_192928/12124586/ccs,4331
left_coordinate,+,m54071_180125_192928/7013329/ccs,2133
left_coordinate,+,m54071_180125_192928/74318804/ccs,4444
left_coordinate,+,m54071_180125_192928/14353316/ccs,4831
left_coordinate,+,m54071_180125_192928/17629629/ccs,5800
left_coordinate,+,m54071_180125_192928/13172862/ccs,5438
left_coordinate,+,m54071_180125_192928/53411924/ccs,6611
left_coordinate,+,m54071_180125_192928/5899233/ccs,4196
left_coordinate,+,m54071_180125_192928/26476993/ccs,2083
left_coordinate,+,m54071_180125_192928/16712486/ccs,4204
left_coordinate,+,m54071_180125_192928/53543280/ccs,2110
left_coordinate,+,m54071_180125_192928/5440214/ccs,2085
left_coordinate,+,m54071_180125_192928/16843178/ccs,2731
left_coordinate,+,m54071_180125_192928/18481470/ccs,4480
left_coordinate,+,m54071_180125_192928/23659481/ccs,5600
left_coordinate,+,m54071_180125_192928/20971819/ccs,3299
left_coordinate,+,m54071_180125_192928/63570050/ccs,2113
left_coordinate,+,m54071_180125_192928/9830726/ccs,4392
left_coordinate,+,m54071_180125_192928/7799143/ccs,3469
left_coordinate,+,m54071_180125_192928/31195861/ccs,5543
left_coordinate,+,m54071_180125_192928/49217706/ccs,1954
left_coordinate,+,m54071_180125_192928/8389023/ccs,4956
left_coordinate,+,m54071_180125_192928/70385748/ccs,4211
left_coordinate,+,m54071_180125_192928/39190618/ccs,1100
left_coordinate,+,m54071_180125_192928/9372052/ccs,4405
left_coordinate,+,m54071_180125_192928/31982403/ccs,4369
left_coordinate,+,m54071_180125_192928/71500284/ccs,4837
left_coordinate,+,m54071_180125_192928/16253178/ccs,3401
left_coordinate,+,m54071_180125_192928/10158859/ccs,2848
left_coordinate,+,m54071_180125_192928/71828278/ccs,4858
left_coordinate,+,m54071_180125_192928/68813012/ccs,2117
left_coordinate,+,m54071_180125_192928/28509137/ccs,4324
left_coordinate,+,m54071_180125_192928/60228366/ccs,4303
left_coordinate,+,m54071_180125_192928/71303579/ccs,4837
left_coordinate,+,m54071_180125_192928/19202426/ccs,2088
left_coordinate,+,m54071_180125_192928/60096808/ccs,5412
left_coordinate,+,m54071_180125_192928/17760398/ccs,4818
left_coordinate,+,m54071_180125_192928/59048406/ccs,1836
left_coordinate,+,m54071_180125_192928/30998769/ccs,4500
left_coordinate,+,m54071_180125_192928/16843635/ccs,2101
left_coordinate,+,m54071_180125_192928/59375935/ccs,4300
left_coordinate,+,m54071_180125_192928/40305606/ccs,4360
left_coordinate,+,m54071_180125_192928/16581020/ccs,2421
left_coordinate,+,m54071_180125_192928/66454015/ccs,1740
left_coordinate,+,m54071_180125_192928/72417583/ccs,2098
left_coordinate,+,m54071_180125_192928/72090222/ccs,6004
left_coordinate,+,m54071_180125_192928/9503556/ccs,3876
left_coordinate,+,m54071_180125_192928/5702028/ccs,4475
left_coordinate,+,m54071_180125_192928/69993071/ccs,4722
left_coordinate,+,m54071_180125_192928/66781962/ccs,4822
left_coordinate,+,m54071_180125_192928/52101409/ccs,5968
left_coordinate,+,m54071_180125_192928/53543327/ccs,4371
left_coordinate,+,m54071_180125_192928/44303297/ccs,3439
left_coordinate,+,m54071_180125_192928/25166222/ccs,2100
left_coordinate,+,m54071_180125_192928/36438124/ccs,4926
left_coordinate,+,m54071_180125_192928/39912173/ccs,6102
left_coordinate,+,m54071_180125_192928/23658680/ccs,2093
left_coordinate,+,m54071_180125_192928/28509152/ccs,3148
left_coordinate,+,m54071_180125_192928/27591441/ccs,2187
left_coordinate,+,m54071_180125_192928/49414218/ccs,2406
left_coordinate,+,m54071_180125_192928/61145911/ccs,1765
left_coordinate,+,m54071_180125_192928/28049867/ccs,2091
left_coordinate,+,m54071_180125_192928/42140062/ccs,2103
left_coordinate,+,m54071_180125_192928/47514097/ccs,3983
left_coordinate,+,m54071_180125_192928/38731903/ccs,6600
left_coordinate,+,m54071_180125_192928/69993318/ccs,3406
left_coordinate,+,m54071_180125_192928/9240783/ccs,2093
left_coordinate,+,m54071_180125_192928/40567530/ccs,4842
left_coordinate,+,m54071_180125_192928/16974391/ccs,5732
left_coordinate,+,m54071_180125_192928/22413418/ccs,3873
left_coordinate,+,m54071_180125_192928/17564559/ccs,3266
left_coordinate,+,m54071_180125_192928/47186054/ccs,4341
left_coordinate,+,m54071_180125_192928/39322216/ccs,3336
left_coordinate,+,m54071_180125_192928/35718049/ccs,2083
left_coordinate,+,m54071_180125_192928/8979226/ccs,2787
left_coordinate,+,m54071_180125_192928/21496302/ccs,2086
left_coordinate,+,m54071_180125_192928/36897026/ccs,4177
left_coordinate,+,m54071_180125_192928/16188125/ccs,5240
left_coordinate,+,m54071_180125_192928/4850167/ccs,4802
left_coordinate,+,m54071_180125_192928/12714434/ccs,4564
left_coordinate,+,m54071_180125_192928/30015630/ccs,5767
left_coordinate,+,m54071_180125_192928/14615335/ccs,5769
left_coordinate,+,m54071_180125_192928/6357723/ccs,3677
left_coordinate,+,m54071_180125_192928/65602502/ccs,2080
left_coordinate,+,m54071_180125_192928/69861874/ccs,5957
left_coordinate,+,m54071_180125_192928/7733632/ccs,4973
left_coordinate,+,m54071_180125_192928/7209280/ccs,4837
left_coordinate,+,m54071_180125_192928/73466369/ccs,3942
left_coordinate,+,m54071_180125_192928/63374278/ccs,4375
left_coordinate,+,m54071_180125_192928/54526161/ccs,4797
left_coordinate,+,m54071_180125_192928/13894102/ccs,5258
left_coordinate,+,m54071_180125_192928/66716301/ccs,5197
left_coordinate,+,m54071_180125_192928/54067672/ccs,2079
left_coordinate,+,m54071_180125_192928/59900914/ccs,4865
left_coordinate,+,m54071_180125_192928/34472879/ccs,4890
left_coordinate,+,m54071_180125_192928/12320931/ccs,4362
left_coordinate,+,m54071_180125_192928/19137380/ccs,2087
left_coordinate,+,m54071_180125_192928/24511176/ccs,2122
left_coordinate,+,m54071_180125_192928/58523881/ccs,4927
left_coordinate,+,m54071_180125_192928/14024787/ccs,4811
left_coordinate,+,m54071_180125_192928/37225247/ccs,2676
left_coordinate,+,m54071_180125_192928/44565133/ccs,2646
left_coordinate,+,m54071_180125_192928/58393357/ccs,1930
left_coordinate,+,m54071_180125_192928/21234231/ccs,2113
left_coordinate,+,m54071_180125_192928/18023296/ccs,2107
left_coordinate,+,m54071_180125_192928/29360373/ccs,5545
left_coordinate,+,m54071_180125_192928/46400222/ccs,2165
left_coordinate,+,m54071_180125_192928/19464272/ccs,2099
